NAME,CITY,STATE,COUNTRY,LATITUDE,LONGITUDE
KIRKWOOD COMMUNITY COLLEGE,CEDAR RAPIDS,IA,USA,41.9112678220001,-91.6511715359999
KANSAS CITY KANSAS COMMUNITY COLLEGE,KANSAS CITY,KS,USA,39.1219111870001,-94.7480614259999
UNIVERSITY OF KANSAS,LAWRENCE,KS,USA,38.9564740000001,-95.258651
MOUNT WACHUSETT COMMUNITY COLLEGE,GARDNER,MA,USA,42.5931506690001,-71.98414895
WYOTECH-LARAMIE,LARAMIE,WY,USA,41.3396176890001,-105.590546736
CANKDESKA CIKANA COMMUNITY COLLEGE,FORT TOTTEN,ND,USA,47.978122,-98.990801
MARIETTA COLLEGE,MARIETTA,OH,USA,39.4176380000001,-81.450038
MEDINA COUNTY CAREER CENTER,MEDINA,OH,USA,41.155104201,-81.901591909
MIAMI UNIVERSITY-MIDDLETOWN,MIDDLETOWN,OH,USA,39.5237760000001,-84.35724
MOUNT VERNON NAZARENE UNIVERSITY,MOUNT VERNON,OH,USA,40.373858614,-82.474666699
MOUNT SAINT JOSEPH UNIVERSITY,CINCINNATI,OH,USA,39.0945193260001,-84.640142697
UNIVERSIDAD CENTRAL DE BAYAMON,BAYAMÓN,PR,PRI,18.3988638170001,-66.180772631
CARLOS ALBIZU UNIVERSITY-SAN JUAN,SAN JUAN,PR,PRI,18.466573,-66.113908
CARIBBEAN UNIVERSITY-BAYAMON,BAYAMON,PR,PRI,18.390544,-66.159747
MORTON COLLEGE,CICERO,IL,USA,41.824302581,-87.762305614
TRITON COLLEGE,RIVER GROVE,IL,USA,41.9160818600001,-87.841055802
WILLIAM RAINEY HARPER COLLEGE,PALATINE,IL,USA,42.080862946,-88.069619339
LINCOLN TRAIL COLLEGE,ROBINSON,IL,USA,39.0195797470001,-87.689001037
KISHWAUKEE COLLEGE,MALTA,IL,USA,41.9382335540001,-88.8805244389999
NORTH SHORE COMMUNITY COLLEGE,DANVERS,MA,USA,42.5972832750001,-70.96833737
TOLEDO PUBLIC SCHOOLS ADULT AND CONTINUING EDUCATION,TOLEDO,OH,USA,41.6605710650001,-83.519787502
VIRGINIA MARTI COLLEGE OF ART AND DESIGN,LAKEWOOD,OH,USA,41.484039409,-81.769736843
COLBY COMMUNITY COLLEGE,COLBY,KS,USA,39.3781266460001,-101.051355131
NORTHEASTERN UNIVERSITY,BOSTON,MA,USA,42.340182758,-71.088068563
QUINCY COLLEGE,QUINCY,MA,USA,42.253007407,-71.003319185
SIMMONS COLLEGE,BOSTON,MA,USA,42.3397692180001,-71.0996242209999
TUFTS UNIVERSITY,MEDFORD,MA,USA,42.4060040000001,-71.120641
MOTT COMMUNITY COLLEGE,FLINT,MI,USA,43.0199409040001,-83.672430296
DELTA COLLEGE,UNIVERSITY CENTER,MI,USA,43.5594912130001,-83.985942617
GRAND RAPIDS COMMUNITY COLLEGE,GRAND RAPIDS,MI,USA,42.9664081880001,-85.666570937
HENRY FORD COLLEGE,DEARBORN,MI,USA,42.3245773400001,-83.2384085209999
MONROE COUNTY COMMUNITY COLLEGE,MONROE,MI,USA,41.9161697160001,-83.4702737
MINNESOTA STATE COMMUNITY AND TECHNICAL COLLEGE,FERGUS FALLS,MN,USA,46.2873885810001,-96.096365835
MINNESOTA WEST COMMUNITY AND TECHNICAL COLLEGE,GRANITE FALLS,MN,USA,44.8075502510001,-95.561709068
HENNEPIN TECHNICAL COLLEGE,BROOKLYN PARK,MN,USA,45.0965336420001,-93.3977545
SOUTH CENTRAL COLLEGE,NORTH MANKATO,MN,USA,44.1743255640001,-94.047410021
MESABI RANGE COLLEGE,VIRGINIA,MN,USA,47.5245538020001,-92.549087806
UNIVERSITY OF MINNESOTA-TWIN CITIES,MINNEAPOLIS,MN,USA,44.9778862650001,-93.235352117
EPISCOPAL THEOLOGICAL SEMINARY OF THE SOUTHWEST,AUSTIN,TX,USA,30.293096781,-97.732660054
EXPOSITO SCHOOL OF HAIR DESIGN,AMARILLO,TX,USA,35.183651517,-101.881259765
SOUTH UNIVERSITY-THE ART INSTITUTE OF DALLAS,DALLAS,TX,USA,32.871013599,-96.767830227
FORT WORTH BEAUTY SCHOOL,BENBROOK,TX,USA,32.720226622,-97.434626629
DALLAS COUNTY COMMUNITY COLLEGE DISTRICT,DALLAS,TX,USA,32.7803907140001,-96.806209768
WESTERN TECHNICAL COLLEGE,EL PASO,TX,USA,31.877798854,-106.425890936
WESTERN TECHNICAL COLLEGE,EL PASO,TX,USA,31.6759530430001,-106.319269042
GALVESTON COLLEGE,GALVESTON,TX,USA,29.284212,-94.8085399999999
EASTERN GATEWAY COMMUNITY COLLEGE,STEUBENVILLE,OH,USA,40.3761754880001,-80.672407838
FRANCISCAN UNIVERSITY OF STEUBENVILLE,STEUBENVILLE,OH,USA,40.376086162,-80.623093678
WILLOUGHBY-EASTLAKE SCHOOL OF PRACTICAL NURSING,EASTLAKE,OH,USA,41.638124889,-81.4068089309999
OHIO UNIVERSITY-SOUTHERN CAMPUS,IRONTON,OH,USA,38.524781369,-82.6668763979999
UNIVERSITY OF MINNESOTA-DULUTH,DULUTH,MN,USA,46.8188960000001,-92.085177
NORTHLAND COMMUNITY AND TECHNICAL COLLEGE,THIEF RIVER FALLS,MN,USA,48.1249550000001,-96.162362
RIDGEWATER COLLEGE,WILLMAR,MN,USA,45.138320122,-95.073053564
MINNESOTA STATE COLLEGE SOUTHEAST,WINONA,MN,USA,44.024553897,-91.6183136719999
LAMAR STATE COLLEGE-ORANGE,ORANGE,TX,USA,30.09156139,-93.732127465
LAMAR UNIVERSITY,BEAUMONT,TX,USA,30.044274,-94.073389
LAMAR STATE COLLEGE-PORT ARTHUR,PORT ARTHUR,TX,USA,29.880903,-93.925514
THE OHIO MEDIA SCHOOL-COLUMBUS,COLUMBUS,OH,USA,39.9552937890001,-82.855399645
CHAMBERLAIN COLLEGE OF NURSING-OHIO,COLUMBUS,OH,USA,39.940448916,-82.9404927849999
TEXAS CHRISTIAN UNIVERSITY,FORT WORTH,TX,USA,32.7095675620001,-97.3615366
BRIGHTWOOD COLLEGE-HOUSTON,HOUSTON,TX,USA,29.9836101810001,-95.412500182
TEXAS SOUTHERN UNIVERSITY,HOUSTON,TX,USA,29.7224679400001,-95.3619609739999
THE UNIVERSITY OF TEXAS SYSTEM OFFICE,AUSTIN,TX,USA,30.268650855,-97.7438128759999
HANNAH E MULLINS SCHOOL OF PRACTICAL NURSING,SALEM,OH,USA,40.902381103,-80.851287573
KENT STATE UNIVERSITY AT EAST LIVERPOOL,EAST LIVERPOOL,OH,USA,40.6169657510001,-80.576701538
DEFIANCE COLLEGE,DEFIANCE,OH,USA,41.2971000160001,-84.3599151
DELAWARE AREA CAREER CENTER,DELAWARE,OH,USA,40.231764334,-83.0390986149999
BOWLING GREEN STATE UNIVERSITY-FIRELANDS,HURON,OH,USA,41.3980801450001,-82.594489269
OHIO UNIVERSITY-LANCASTER CAMPUS,LANCASTER,OH,USA,39.7387524850001,-82.586069398
KENT STATE UNIVERSITY AT GEAUGA,BURTON,OH,USA,41.4837273470001,-81.1430853699999
UNION INSTITUTE & UNIVERSITY,CINCINNATI,OH,USA,39.12692115,-84.500166328
NORTHWEST STATE COMMUNITY COLLEGE,ARCHBOLD,OH,USA,41.4526843950001,-84.303120205
O C COLLINS CAREER CENTER,CHESAPEAKE,OH,USA,38.4918977720001,-82.473516365
DENISON UNIVERSITY,GRANVILLE,OH,USA,40.0725823020001,-82.520625101
NORTHEASTERN OKLAHOMA A&M COLLEGE,MIAMI,OK,USA,36.878213261,-94.864828491
OKLAHOMA STATE UNIVERSITY CENTER FOR HEALTH SCIENCES,TULSA,OK,USA,36.1384257930001,-96.004951014
UNITED THEOLOGICAL SEMINARY,DAYTON,OH,USA,39.813461594,-84.276913429
INTERNATIONAL COSMETOLOGY ACADEMY,GRAND RAPIDS,MI,USA,42.912190868,-85.643207687
AMERICAN INSTITUTE OF MEDICAL SCIENCES & EDUCATION,PISCATAWAY,NJ,USA,40.5612358000001,-74.4373308
NEW YORK THEOLOGICAL SEMINARY,NEW YORK,NY,USA,40.8108771290001,-73.963785022
AVIATION INSTITUTE OF MAINTENANCE-ORLANDO,CASSELBERRY,FL,USA,28.5445024520001,-81.3425513189999
PROFILE INSTITUTE OF BARBER-STYLING,ATLANTA,GA,USA,33.681386547,-84.388167681
PACIFIC RIM CHRISTIAN UNIVERSITY,HONOLULU,HI,USA,21.327185093,-157.888815822
D & L ACADEMY OF HAIR DESIGN,TWIN FALLS,ID,USA,42.5496202320001,-114.461470695
MASTER EDUCATORS BEAUTY SCHOOL,TWIN FALLS,ID,USA,42.5711253630001,-114.459161085
MIDWESTERN CAREER COLLEGE,CHICAGO,IL,USA,41.882510445,-87.637517475
PAUL MITCHELL THE SCHOOL-NORMAL,NORMAL,IL,USA,40.5092984670001,-88.958694183
MY LE'S BEAUTY COLLEGE,GRETNA,LA,USA,29.903210087,-90.029194962
BLACKSTONE VALLEY VOCATIONAL REGIONAL SCHOOL DISTRICT,UPTON,MA,USA,42.1638196110001,-71.61624338
SOUTHERN WORCESTER COUNTY REGIONAL VOC SCHOOL DISTRICT,CHARLTON,MA,USA,42.133622501,-71.9575640529999
L'ESPRIT ACADEMY,LIVONIA,MI,USA,42.382128901,-83.354807348
MARKETTI ACADEMY OF COSMETOLOGY,WATERFORD,MI,USA,42.6830491650001,-83.3751921309999
CENTERPOINT MASSAGE AND SHIATSU THERAPY SCHOOL AND CLINIC,ST LOUIS PARK,MN,USA,44.9388046930001,-93.3451540089999
AVALON SCHOOL OF COSMETOLOGY,WORTHINGTON,MN,USA,43.631832038,-95.6024913639999
CITY VISION UNIVERSITY,KANSAS CITY,MO,USA,39.0709525830001,-94.5761424789999
ORAL ROBERTS UNIVERSITY,TULSA,OK,USA,36.050704667,-95.9542150789999
PLATT COLLEGE-CENTRAL OKC,OKLAHOMA CITY,OK,USA,35.462954735,-97.610378224
NASHVILLE COLLEGE OF MEDICAL CAREERS,MADISON,TN,USA,36.2917200430001,-86.7062957159999
AQUINAS COLLEGE,NASHVILLE,TN,USA,36.1321865960001,-86.844213592
DAYMAR COLLEGE-NASHVILLE,NASHVILLE,TN,USA,36.132227528,-86.7229583009999
WATKINS COLLEGE OF ART DESIGN & FILM,NASHVILLE,TN,USA,36.1946590680001,-86.805887766
TENNESSEE COLLEGE OF APPLIED TECHNOLOGY NASHVILLE,NASHVILLE,TN,USA,36.132649411,-86.856335072
UNIVERSITY OF OKLAHOMA-NORMAN CAMPUS,NORMAN,OK,USA,35.208069025,-97.445692352
MEHARRY MEDICAL COLLEGE,NASHVILLE,TN,USA,36.1667084760001,-86.807315418
NORTHEAST MISSISSIPPI COMMUNITY COLLEGE,BOONEVILLE,MS,USA,34.667833,-88.562983
JEFFERSON COLLEGE,HILLSBORO,MO,USA,38.2598888900001,-90.5589544329999
SAINT LOUIS COMMUNITY COLLEGE,SAINT LOUIS,MO,USA,38.6294715240001,-90.2760642539999
SOUTHEAST MISSOURI STATE UNIVERSITY,CAPE GIRARDEAU,MO,USA,37.3157503950001,-89.529118779
FLATHEAD VALLEY COMMUNITY COLLEGE,KALISPELL,MT,USA,48.227389266,-114.327257788
CENTRAL COMMUNITY COLLEGE,GRAND ISLAND,NE,USA,40.8895819310001,-98.3725491549999
MID-PLAINS COMMUNITY COLLEGE,NORTH PLATTE,NE,USA,41.1104289900001,-100.748417313
COLLEGE OF SOUTHERN NEVADA,LAS VEGAS,NV,USA,36.1584427430001,-115.233784087
UNIVERSITY OF NEVADA-LAS VEGAS,LAS VEGAS,NV,USA,36.106994059,-115.141152548
UNIVERSITY OF TULSA,TULSA,OK,USA,36.1518874430001,-95.9451752429999
GREAT PLAINS TECHNOLOGY CENTER,LAWTON,OK,USA,34.5939530000001,-98.447017
NORTHWEST TECHNOLOGY CENTER-ALVA,ALVA,OK,USA,36.7867333070001,-98.675710599
KIAMICHI TECHNOLOGY CENTER-IDABEL,IDABEL,OK,USA,33.921860151,-94.774993297
TONI & GUY HAIRDRESSING ACADEMY-PLANO,PLANO,TX,USA,32.985382326,-96.8532651629999
OREGON HEALTH & SCIENCE UNIVERSITY,PORTLAND,OR,USA,45.4987720980001,-122.686096301
OREGON STATE UNIVERSITY,CORVALLIS,OR,USA,44.5631090000001,-123.278711
UNIVERSITY OF OREGON,EUGENE,OR,USA,44.044515,-123.07398
PHAGANS CENTRAL OREGON BEAUTY COLLEGE,BEND,OR,USA,44.063483069,-121.264232756
PHAGANS SCHOOL OF HAIR DESIGN,HAPPY VALLEY,OR,USA,45.4040457720001,-122.621606595
SUMMIT SALON ACADEMY-PORTLAND,TIGARD,OR,USA,45.433994,-122.766574
GRANITE STATE COLLEGE,CONCORD,NH,USA,43.1902934770001,-71.506382894
ATLANTIC CAPE COMMUNITY COLLEGE,MAYS LANDING,NJ,USA,39.461386819,-74.682285583
MERCER COUNTY COMMUNITY COLLEGE,WEST WINDSOR,NJ,USA,40.2543982450001,-74.650719254
OCEAN COUNTY COLLEGE,TOMS RIVER,NJ,USA,40.0078090000001,-74.166842
PRINCETON UNIVERSITY,PRINCETON,NJ,USA,40.3471414210001,-74.657697813
RUTGERS UNIVERSITY-NEW BRUNSWICK,NEW BRUNSWICK,NJ,USA,40.4956008990001,-74.4581550299999
RUTGERS UNIVERSITY-NEWARK,NEWARK,NJ,USA,40.7419024610001,-74.174922318
UNION COUNTY COLLEGE,CRANFORD,NJ,USA,40.667834773,-74.319784011
CENTRAL NEW MEXICO COMMUNITY COLLEGE,ALBUQUERQUE,NM,USA,35.07599,-106.624957
ERIE COMMUNITY COLLEGE,BUFFALO,NY,USA,42.881771024,-78.872679024
MOHAWK VALLEY COMMUNITY COLLEGE,UTICA,NY,USA,43.0773836500001,-75.21719749
NORTH COUNTRY COMMUNITY COLLEGE,SARANAC LAKE,NY,USA,44.3186448320001,-74.119980918
NEW YORK INSTITUTE OF TECHNOLOGY,OLD WESTBURY,NY,USA,40.814402,-73.608885
MORRISVILLE STATE COLLEGE,MORRISVILLE,NY,USA,42.891395393,-75.643207999
TEXAS SOUTHMOST COLLEGE,BROWNSVILLE,TX,USA,25.8938562480001,-97.487044208
PARKER UNIVERSITY,DALLAS,TX,USA,32.880340975,-96.8935715439999
NORTH LAKE COLLEGE,IRVING,TX,USA,32.8718781600001,-96.967105594
PAUL QUINN COLLEGE,DALLAS,TX,USA,32.6771948430001,-96.755863747
SOUTHERN METHODIST UNIVERSITY,DALLAS,TX,USA,32.8452542960001,-96.78485525
UNIVERSAL TECHNICAL INSTITUTE OF TEXAS INC.,HOUSTON,TX,USA,29.9904922260001,-95.4121200769999
EVEREST COLLEGE-PORTLAND,PORTLAND,OR,USA,45.5202361190001,-122.676052407
WESTERN SEMINARY,PORTLAND,OR,USA,45.512344453,-122.605831472
THE  BEAUTY INSTITUTE,ALLENTOWN,PA,USA,40.625855325,-75.426780498
DESALES UNIVERSITY,CENTER VALLEY,PA,USA,40.540137025,-75.37654881
THE BEAUTY INSTITUTE-AMBLER,AMBLER,PA,USA,40.1542824380001,-75.222153313
ARCADIA UNIVERSITY,GLENSIDE,PA,USA,40.0919408950001,-75.165205139
BUCKNELL UNIVERSITY,LEWISBURG,PA,USA,40.953703778,-76.885192345
CABRINI UNIVERSITY,RADNOR,PA,USA,40.054565,-75.37215
BITTERROOT SCHOOL OF COSMETOLOGY,HAMILTON,MT,USA,46.2734751900001,-114.159448687
NATIONAL CAREER INSTITUTE,EAST ORANGE,NJ,USA,40.761349438,-74.222278971
INTERNATIONAL ACADEMY OF STYLE,RENO,NV,USA,39.5062348960001,-119.805091275
EDP SCHOOL OF COMPUTER PROGRAMMING,BROOKLYN,NY,USA,40.5859619460001,-73.952955984
NEW YORK MEDICAL CAREER TRAINING CENTER,FLUSHING,NY,USA,40.7627184630001,-73.831374695
INSTITUTE OF CULINARY EDUCATION,NEW YORK,NY,USA,40.7422506080001,-73.991843682
NEW LIFE BUSINESS INSTITUTE,JAMAICA,NY,USA,40.7036720020001,-73.798130632
ONONDAGA SCHOOL OF THERAPEUTIC MASSAGE-SYRACUSE,SYRACUSE,NY,USA,43.047706379,-76.140467179
FINGER LAKES SCHOOL OF MASSAGE,ITHACA,NY,USA,42.4652926050001,-76.534898783
FOUR COUNTY CAREER CENTER,ARCHBOLD,OH,USA,41.4528083750001,-84.303114695
PORTLAND ACTORS CONSERVATORY,PORTLAND,OR,USA,45.5138367710001,-122.691189941
SOMERSET COUNTY TECHNOLOGY CENTER,SOMERSET,PA,USA,40.004689871,-79.029666134
METRO BEAUTY ACADEMY,ALLENTOWN,PA,USA,40.5687056400001,-75.555474126
PENNSYLVANIA STATE UNIVERSITY-DICKINSON LAW,CARLISLE,PA,USA,40.199442537,-77.197794168
DOUGLAS EDUCATION CENTER,MONESSEN,PA,USA,40.16169247,-79.8883198139999
ELIZABETHTOWN COLLEGE,ELIZABETHTOWN,PA,USA,40.1500388750001,-76.591486209
SOUTHSIDE VIRGINIA COMMUNITY COLLEGE,ALBERTA,VA,USA,36.8390733840001,-77.917964151
SOUTHERN VIRGINIA UNIVERSITY,BUENA VISTA,VA,USA,37.740668558,-79.350296064
SUNY AT ALBANY,ALBANY,NY,USA,42.6869174170001,-73.825013516
UNIVERSITY AT BUFFALO,BUFFALO,NY,USA,42.955291957,-78.819555486
STONY BROOK UNIVERSITY,STONY BROOK,NY,USA,40.9155400000001,-73.12112
STATE UNIVERSITY OF NEW YORK AT NEW PALTZ,NEW PALTZ,NY,USA,41.7372050000001,-74.0887269999999
SUNY ONEONTA,ONEONTA,NY,USA,42.466555,-75.064186
SUNY COLLEGE AT POTSDAM,POTSDAM,NY,USA,44.6628620000001,-74.976889
SYRACUSE UNIVERSITY,SYRACUSE,NY,USA,43.0398910000001,-76.13267
SOUTH PIEDMONT COMMUNITY COLLEGE,POLKTON,NC,USA,35.0003120000001,-80.211087
BLUE RIDGE COMMUNITY COLLEGE,FLAT ROCK,NC,USA,35.3080401,-82.4255439
BRUNSWICK COMMUNITY COLLEGE,BOLIVIA,NC,USA,34.0389730000001,-78.22979
CRAVEN COMMUNITY COLLEGE,NEW BERN,NC,USA,35.1115159890001,-77.102231917
DURHAM TECHNICAL COMMUNITY COLLEGE,DURHAM,NC,USA,35.975201703,-78.880735269
FAYETTEVILLE TECHNICAL COMMUNITY COLLEGE,FAYETTEVILLE,NC,USA,35.068313135,-78.924514882
FORSYTH TECHNICAL COMMUNITY COLLEGE,WINSTON-SALEM,NC,USA,36.0685401050001,-80.27221488
GARDNER-WEBB UNIVERSITY,BOILING SPRINGS,NC,USA,35.2473200000001,-81.6681409999999
ISOTHERMAL COMMUNITY COLLEGE,SPINDALE,NC,USA,35.336727502,-81.911857168
WYTHEVILLE COMMUNITY COLLEGE,WYTHEVILLE,VA,USA,36.9578547790001,-81.0703669389999
UNIVERSITY OF WISCONSIN-PARKSIDE,KENOSHA,WI,USA,42.646073824,-87.855406881
CARTHAGE COLLEGE,KENOSHA,WI,USA,42.6224742810001,-87.8210200409999
SILVER LAKE COLLEGE OF THE HOLY FAMILY,MANITOWOC,WI,USA,44.0710381210001,-87.742961351
MARQUETTE UNIVERSITY,MILWAUKEE,WI,USA,43.0371829200001,-87.931088255
HARDIN-SIMMONS UNIVERSITY,ABILENE,TX,USA,32.476785819,-99.7338152469999
LAUREL TECHNICAL INSTITUTE,SHARON,PA,USA,41.237928186,-80.480680817
SAINT CHARLES BORROMEO SEMINARY-OVERBROOK,WYNNEWOOD,PA,USA,39.991330039,-75.255674804
TALMUDICAL YESHIVA OF PHILADELPHIA,PHILADELPHIA,PA,USA,39.9894833010001,-75.247986969
THEOLOGICAL SEMINARY OF THE REFORMED EPISCOPAL CHURCH,BLUE BELL,PA,USA,40.1687015200001,-75.289788647
ABILENE CHRISTIAN UNIVERSITY,ABILENE,TX,USA,32.4689427650001,-99.709797078
AUSTIN PRESBYTERIAN THEOLOGICAL SEMINARY,AUSTIN,TX,USA,30.2926354690001,-97.737751691
PAUL MITCHELL THE SCHOOL-AUSTIN,AUSTIN,TX,USA,30.450818312,-97.661199095
UNIVERSITY OF HOUSTON-VICTORIA,VICTORIA,TX,USA,28.8164380270001,-96.978193136
SAM HOUSTON STATE UNIVERSITY,HUNTSVILLE,TX,USA,30.7135526860001,-95.548627091
POTOMAC STATE COLLEGE OF WEST VIRGINIA UNIVERSITY,KEYSER,WV,USA,39.4393135720001,-78.982676394
ST PHILIP'S COLLEGE,SAN ANTONIO,TX,USA,29.41456033,-98.452987094
LENOIR COMMUNITY COLLEGE,KINSTON,NC,USA,35.234405,-77.5715319999999
MAYLAND COMMUNITY COLLEGE,SPRUCE PINE,NC,USA,35.934474971,-82.0169876739999
MITCHELL COMMUNITY COLLEGE,STATESVILLE,NC,USA,35.7828139420001,-80.8940825879999
PITT COMMUNITY COLLEGE,WINTERVILLE,NC,USA,35.550591033,-77.4072025529999
SPRING HILL COLLEGE,MOBILE,AL,USA,30.694750932,-88.138199158
PENNSYLVANIA STATE UNIVERSITY-PENN STATE HARRISBURG,MIDDLETOWN,PA,USA,40.2052344700001,-76.741960664
GANNON UNIVERSITY,ERIE,PA,USA,42.128243248,-80.0866193109999
LAKE ERIE COLLEGE OF OSTEOPATHIC MEDICINE,ERIE,PA,USA,42.0806993730001,-80.1059692269999
EDINBORO UNIVERSITY OF PENNSYLVANIA,EDINBORO,PA,USA,41.869978342,-80.1263632499999
SOUTHWESTERN COMMUNITY COLLEGE,SYLVA,NC,USA,35.34857515,-83.2071288449999
SURRY COMMUNITY COLLEGE,DOBSON,NC,USA,36.384333902,-80.716834136
ALAMANCE COMMUNITY COLLEGE,GRAHAM,NC,USA,36.0666830000001,-79.357657
TRI-COUNTY COMMUNITY COLLEGE,MURPHY,NC,USA,35.0670209300001,-83.9664755909999
WESTERN PIEDMONT COMMUNITY COLLEGE,MORGANTON,NC,USA,35.7228755420001,-81.687344793
BELMONT COLLEGE,SAINT CLAIRSVILLE,OH,USA,40.0770840000001,-80.966742
UNIVERSITY OF CINCINNATI-MAIN CAMPUS,CINCINNATI,OH,USA,39.131158542,-84.514280196
CINCINNATI STATE TECHNICAL AND COMMUNITY COLLEGE,CINCINNATI,OH,USA,39.1505693140001,-84.5352286519999
CUYAHOGA COMMUNITY COLLEGE DISTRICT,CLEVELAND,OH,USA,41.493980659,-81.669639617
GREAT OAKS CAREER CAMPUSES,CINCINNATI,OH,USA,39.2901001440001,-84.4147922939999
HOCKING COLLEGE,NELSONVILLE,OH,USA,39.443297881,-82.2217493859999
LAKELAND COMMUNITY COLLEGE,KIRTLAND,OH,USA,41.638462471,-81.364544843
TRI-COUNTY ADULT CAREER CENTER,NELSONVILLE,OH,USA,39.38327,-82.19004
TRI-RIVERS CAREER CENTER,MARION,OH,USA,40.5830774090001,-83.069824313
TRUMBULL BUSINESS COLLEGE,WARREN,OH,USA,41.211596,-80.782192
OKLAHOMA CHRISTIAN UNIVERSITY,EDMOND,OK,USA,35.6114119430001,-97.4695255249999
UNIVERSITY OF OKLAHOMA-HEALTH SCIENCES CENTER,OKLAHOMA CITY,OK,USA,35.47928037,-97.496289024
YALE UNIVERSITY,NEW HAVEN,CT,USA,41.3123082560001,-72.9225111379999
HILLSBOROUGH COMMUNITY COLLEGE,TAMPA,FL,USA,27.969540221,-82.32884391
CARL SANDBURG COLLEGE,GALESBURG,IL,USA,40.98128,-90.408203
NORTH CENTRAL MICHIGAN COLLEGE,PETOSKEY,MI,USA,45.3605244290001,-84.95269849
SCHOOLCRAFT COLLEGE,LIVONIA,MI,USA,42.41927867,-83.430958013
BROOKDALE COMMUNITY COLLEGE,LINCROFT,NJ,USA,40.3249063490001,-74.132745622
ROWAN COLLEGE AT BURLINGTON COUNTY,PEMBERTON,NJ,USA,39.9643524850001,-74.6454671549999
CAMDEN COUNTY COLLEGE,BLACKWOOD,NJ,USA,39.785083,-75.040471
ESSEX COUNTY COLLEGE,NEWARK,NJ,USA,40.738443918,-74.178233743
PACE UNIVERSITY-NEW YORK,NEW YORK,NY,USA,40.7117097820001,-74.004873808
YESHIVA UNIVERSITY,NEW YORK,NY,USA,40.8507995160001,-73.928541028
CAPE FEAR COMMUNITY COLLEGE,WILMINGTON,NC,USA,34.2402432480001,-77.948985164
CATAWBA VALLEY COMMUNITY COLLEGE,HICKORY,NC,USA,35.6997317280001,-81.287920156
CENTRAL PIEDMONT COMMUNITY COLLEGE,CHARLOTTE,NC,USA,35.2177744420001,-80.8297958909999
BARONE BEAUTY ACADEMY,WILLIAMSPORT,PA,USA,41.244759855,-76.993978751
BRIGHTWOOD COLLEGE-CHULA VISTA,CHULA VISTA,CA,USA,32.6294397,-117.087816526
INTERCOAST COLLEGES-ROSEVILLE,ROSEVILLE,CA,USA,38.723322179,-121.29316382
WEST COAST UNIVERSITY-ONTARIO,ONTARIO,CA,USA,34.0665765800001,-117.59004312
MIDWEST TECHNICAL INSTITUTE-EAST PEORIA,EAST PEORIA,IL,USA,40.644202449,-89.546521652
PAUL MITCHELL THE SCHOOL-CHICAGO,CHICAGO,IL,USA,41.866212729,-87.646643914
BRIGHTWOOD COLLEGE-INDIANAPOLIS,INDIANAPOLIS,IN,USA,39.7048290280001,-86.151123378
DORSEY BUSINESS SCHOOLS-WATERFORD PONTIAC,PONTIAC,MI,USA,42.6444277700001,-83.3249900929999
MILLER-MOTTE COLLEGE-FAYETTEVILLE,FAYETTEVILLE,NC,USA,35.111355609,-78.8816306959999
EUROPEAN MASSAGE THERAPY SCHOOL-LAS VEGAS,LAS VEGAS,NV,USA,36.1585042730001,-115.285783507
NATIONAL UNIVERSITY COLLEGE-PONCE,PONCE,PR,PRI,17.9804406280001,-66.6060146949999
FORTIS COLLEGE-GRAND PRAIRIE,GRAND PRAIRIE,TX,USA,32.760636349,-97.005122356
THE ART INSTITUTE OF VIRGINIA BEACH,VIRGINIA BEACH,VA,USA,36.8423789600001,-76.1317319089999
BRYANT & STRATTON COLLEGE-BAYSHORE,GLENDALE,WI,USA,43.118941369,-87.9154004339999
OWENS COMMUNITY COLLEGE,PERRYSBURG,OH,USA,41.5882721080001,-83.5360225909999
SINCLAIR COMMUNITY COLLEGE,DAYTON,OH,USA,39.757598494,-84.200628168
CONNORS STATE COLLEGE,WARNER,OK,USA,35.4928725070001,-95.319541067
ROGERS STATE UNIVERSITY,CLAREMORE,OK,USA,36.3196088230001,-95.635738922
TULSA COMMUNITY COLLEGE,TULSA,OK,USA,36.1067878100001,-95.908250395
CENTRAL OREGON COMMUNITY COLLEGE,BEND,OR,USA,44.070650819,-121.345804055
BUCKS COUNTY COMMUNITY COLLEGE,NEWTOWN,PA,USA,40.2391024140001,-74.965840801
BUTLER COUNTY COMMUNITY COLLEGE,BUTLER,PA,USA,40.82996,-79.911145
COMMUNITY COLLEGE OF RHODE ISLAND,WARWICK,RI,USA,41.71281702,-71.481508752
UNIVERSITY OF MEMPHIS,MEMPHIS,TN,USA,35.1220758700001,-89.937882814
HOWARD COLLEGE,BIG SPRING,TX,USA,32.2522978470001,-101.450112695
DABNEY S LANCASTER COMMUNITY COLLEGE,CLIFTON FORGE,VA,USA,37.8125460000001,-79.8517899999999
J SARGEANT REYNOLDS COMMUNITY COLLEGE,RICHMOND,VA,USA,37.637415235,-77.4729582529999
OLD DOMINION UNIVERSITY,NORFOLK,VA,USA,36.884919123,-76.309652591
PATRICK HENRY COMMUNITY COLLEGE,MARTINSVILLE,VA,USA,36.7379003230001,-79.871136048
TIDEWATER COMMUNITY COLLEGE,NORFOLK,VA,USA,36.8505298970001,-76.290601884
OCONEE FALL LINE TECHNICAL COLLEGE,SANDERSVILLE,GA,USA,32.996686502,-82.839621414
UNIVERSITY OF ARIZONA,TUCSON,AZ,USA,32.2328661280001,-110.950085862
